node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,coverage,dist_from_mean_coordinate,n_modes,n_routes
4327,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,15.493753433227539,0.0878186896443367,1.0,2.0
4328,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,6,2 path,0 no foreign neighbour,5.568779945373535,1.7476195096969604,1.0,1.0
4329,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,5.568779945373535,2.1229279041290283,1.0,1.0
4330,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,9.924973487854004,1.8718510866165161,1.0,1.0
4331,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,9.924973487854004,2.327540159225464,1.0,1.0
4332,0,bus,3.0,0.0,4562.0,0.3333333333333333,3145.0,0,0,3,3+ branch,mixed,101.78938293457031,0.05913581699132919,1.0,2.0
4333,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,9.924973487854004,2.7883083820343018,1.0,1.0
4334,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,9.924973487854004,3.12972092628479,1.0,1.0
4335,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,9.924973487854004,2.3252041339874268,1.0,1.0
4336,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,2,1 tip,1 all neighbours foreign,38.926979064941406,0.037612054497003555,1.0,1.0
4337,0,bus,3.0,0.0,4562.0,0.3333333333333333,3145.0,0,0,3,3+ branch,mixed,166.58421325683594,0.16270533204078674,1.0,3.0
4338,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,82.27015686035156,0.19280734658241272,1.0,2.0
4339,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,107.16214752197266,0.373514324426651,1.0,1.0
4340,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,2,1 tip,1 all neighbours foreign,82.27015686035156,0.1918470561504364,1.0,2.0
4341,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,5.629388332366943,0.895341157913208,1.0,1.0
4342,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,5.629388332366943,0.8053784966468811,1.0,1.0
4343,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,5.629388332366943,0.7566282153129578,1.0,1.0
4344,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,19.720767974853516,0.5907618403434753,1.0,1.0
4345,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,19.720767974853516,0.31810638308525085,1.0,1.0
4346,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,19.720767974853516,0.4599885940551758,1.0,1.0
4347,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,19.720767974853516,0.6261584758758545,1.0,1.0
4348,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,19.720767974853516,0.6657403707504272,1.0,1.0
4349,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,19.720767974853516,0.6681343913078308,1.0,1.0
4350,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,19.720767974853516,0.7176980972290039,1.0,1.0
4351,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,19.720767974853516,0.8032699823379517,1.0,1.0
4352,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,1,2 path,0 no foreign neighbour,19.720767974853516,0.8420566916465759,1.0,1.0
4353,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,1,1 tip,0 no foreign neighbour,19.720767974853516,0.9119187593460083,1.0,1.0
4354,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,37.07956314086914,0.034825973212718964,1.0,1.0
4355,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,3,2 path,mixed,337.4179992675781,0.09394509345293045,1.0,6.0
4356,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,125.70552062988281,0.1912679374217987,1.0,2.0
4357,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,42.093685150146484,0.02492675371468067,1.0,1.0
4358,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,3,2 path,mixed,232.52903747558594,0.09019571542739868,1.0,4.0
4359,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,58.64577865600586,0.23405155539512634,1.0,1.0
4360,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,58.64577865600586,0.236726313829422,1.0,1.0
4361,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,190.86724853515625,0.25868818163871765,1.0,4.0
4362,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,135.07875061035156,0.3230975270271301,1.0,4.0
4363,4,tram,1.0,0.0,4562.0,1.0,296.0,1,1,2,1 tip,1 all neighbours foreign,46.3705940246582,0.09016624093055725,1.0,1.0
4364,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,226.0964813232422,0.036243852227926254,1.0,4.0
4365,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,228.07464599609375,0.2818928062915802,1.0,6.0
4366,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,4,3+ branch,0 no foreign neighbour,245.9342803955078,0.301666796207428,1.0,5.0
4367,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,245.9342803955078,0.304360568523407,1.0,5.0
4368,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,293.6287841796875,0.3553573787212372,1.0,5.0
4369,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,68.18063354492188,0.5254488587379456,1.0,1.0
4370,0,bus,4.0,0.0,4562.0,0.0,3145.0,0,0,0,3+ branch,0 no foreign neighbour,333.62933349609375,0.11947725713253021,1.0,7.0
4371,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,5,2 path,0 no foreign neighbour,401.03125,0.168214350938797,1.0,7.0
4372,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,401.03125,0.16708582639694214,1.0,7.0
4373,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,5,1 tip,0 no foreign neighbour,382.6723937988281,0.170785591006279,1.0,6.0
4374,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,189.9147186279297,0.10377045720815659,1.0,3.0
4375,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,443.9547424316406,0.1469556838274002,1.0,7.0
4376,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,5,2 path,1 all neighbours foreign,520.2998046875,0.09578952193260193,2.0,8.0
4377,0,bus,2.0,1.0,4562.0,1.0,3145.0,0,0,2,2 path,1 all neighbours foreign,167.8130645751953,0.11938881129026413,1.0,2.0
4378,3,bus+trolley,2.0,1.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,260.9916687011719,0.111658476293087,2.0,4.0
4379,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,454.8501281738281,0.08219622075557709,1.0,11.0
4380,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,58.26556396484375,0.06730213761329651,1.0,1.0
4381,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,126.0635986328125,0.12253197282552719,1.0,2.0
4382,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,111.71691131591797,0.16453054547309875,1.0,2.0
4383,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,349.960205078125,0.14407332241535187,1.0,5.0
4384,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,301.49871826171875,0.12103316932916641,1.0,5.0
4385,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,121.68596649169922,0.1777060180902481,1.0,3.0
4386,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,162.80052185058594,0.12883466482162476,1.0,2.0
4387,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,35.44072723388672,0.4463217854499817,1.0,1.0
4388,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,0,1 tip,1 all neighbours foreign,46.5205192565918,0.12353964895009995,1.0,1.0
4389,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,641.2401733398438,0.1140681803226471,1.0,13.0
4390,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,130.4088134765625,0.14737468957901,1.0,3.0
4391,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,267.8987121582031,0.5223954916000366,1.0,7.0
4392,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,336.079345703125,0.5240579843521118,1.0,8.0
4393,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,51.824920654296875,0.1310984492301941,1.0,1.0
4394,0,bus,4.0,0.0,4562.0,0.25,3145.0,0,0,3,3+ branch,mixed,252.9115447998047,0.12255971133708954,1.0,4.0
4395,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,208.9329376220703,0.14668896794319153,1.0,4.0
4396,0,bus,0.0,0.0,4562.0,,3145.0,0,0,4,0 isolated,,208.9329376220703,0.14566926658153534,1.0,4.0
4397,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,70.2363052368164,0.08592631667852402,1.0,1.0
4398,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,51.91919708251953,0.06685738265514374,1.0,1.0
4399,4,tram,0.0,0.0,1.0,,296.0,1,1,2,0 isolated,,11.872157096862793,0.14762024581432343,1.0,1.0
4400,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,70.2363052368164,0.10386155545711517,1.0,1.0
4401,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,385.7452697753906,0.22084200382232666,1.0,6.0
4402,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,135.49542236328125,0.14638562500476837,1.0,3.0
4403,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,49.52846908569336,0.29273301362991333,1.0,1.0
4404,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,17.334890365600586,0.5350591540336609,1.0,1.0
4405,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,61.225006103515625,0.10735101997852325,1.0,1.0
4406,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,71.74620056152344,0.13365145027637482,1.0,1.0
4407,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,2,2 path,1 all neighbours foreign,71.74620056152344,0.13156431913375854,1.0,1.0
4408,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,100.70700073242188,0.07464570552110672,1.0,2.0
4409,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,31.56728172302246,0.3294910192489624,1.0,1.0
4410,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,31.56728172302246,0.3311166763305664,1.0,1.0
4411,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,273.1539306640625,0.15642324090003967,2.0,5.0
4412,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,44.19878005981445,0.0854930430650711,1.0,1.0
4413,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,4,1 tip,0 no foreign neighbour,44.19878005981445,0.09033463150262833,1.0,1.0
4414,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,192.892578125,0.047668952494859695,1.0,3.0
4415,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,94.3992691040039,0.20378829538822174,1.0,2.0
4416,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,142.93829345703125,0.2785382568836212,1.0,2.0
4417,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,102.84432983398438,0.47234463691711426,1.0,1.0
4418,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,102.84432983398438,0.47255489230155945,1.0,1.0
4419,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,107.16214752197266,0.41339409351348877,1.0,1.0
4420,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,149.9435577392578,0.47906428575515747,1.0,2.0
4421,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,149.9435577392578,0.4795253574848175,1.0,2.0
4422,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,98.32270812988281,0.1455325186252594,1.0,2.0
4423,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,102.84432983398438,0.3530031442642212,1.0,1.0
4424,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,102.84432983398438,0.35689035058021545,1.0,1.0
4425,4,tram,1.0,0.0,4562.0,0.0,296.0,1,1,2,1 tip,0 no foreign neighbour,129.06800842285156,0.13700494170188904,1.0,3.0
4426,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,4,3+ branch,0 no foreign neighbour,67.32627868652344,0.32707375288009644,1.0,2.0
4427,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,107.60073852539062,0.19845114648342133,1.0,3.0
4428,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,166.03553771972656,0.26931288838386536,1.0,4.0
4429,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,2,3+ branch,0 no foreign neighbour,98.21560668945312,0.07968413084745407,1.0,2.0
4430,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,98.21560668945312,0.08036982268095016,1.0,2.0
4431,0,bus,0.0,0.0,4562.0,,3145.0,0,0,4,0 isolated,,98.21560668945312,0.07205867767333984,1.0,2.0
4432,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,98.21560668945312,0.07107926160097122,1.0,2.0
4433,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,65.6312255859375,0.07667212933301926,1.0,1.0
4434,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,169.2283172607422,0.4174228310585022,1.0,3.0
4435,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,24.664941787719727,0.3673880696296692,1.0,1.0
4436,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,18.53676986694336,0.36785876750946045,1.0,1.0
4437,3,bus+trolley,3.0,0.3333333432674408,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,306.0700988769531,0.11387582123279572,2.0,6.0
4438,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,39.195228576660156,0.19237446784973145,1.0,1.0
4439,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,59.78916931152344,0.17973552644252777,1.0,1.0
4440,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,377.6070251464844,0.10845066606998444,2.0,7.0
4441,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,49.60456848144531,0.48702454566955566,1.0,2.0
4442,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,49.60456848144531,0.4863600432872772,1.0,2.0
4443,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,210.5540313720703,0.06936828792095184,1.0,3.0
4444,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,5,2 path,0 no foreign neighbour,377.01409912109375,0.13871029019355774,2.0,6.0
4445,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,41.11776351928711,0.07938913255929947,1.0,1.0
4446,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,3,2 path,1 all neighbours foreign,122.6163101196289,0.13476206362247467,1.0,2.0
4447,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,40.1665153503418,0.006575240287929773,1.0,1.0
4448,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,41.069332122802734,0.6518829464912415,1.0,1.0
4449,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,433.40716552734375,0.13645555078983307,1.0,7.0
4450,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,2,1 tip,1 all neighbours foreign,42.9000358581543,0.12033901363611221,1.0,1.0
4451,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,124.46615600585938,0.17751342058181763,1.0,2.0
4452,4,tram,1.0,0.0,4562.0,0.0,296.0,1,1,2,1 tip,0 no foreign neighbour,35.290470123291016,0.07863271981477737,1.0,1.0
4453,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,44.73819351196289,0.6231662631034851,1.0,1.0
4454,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,44.73819351196289,0.6515609622001648,1.0,1.0
4455,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,0,1 tip,1 all neighbours foreign,89.64450073242188,0.12647831439971924,1.0,2.0
4456,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,158.82754516601562,0.22829891741275787,1.0,4.0
4457,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,35.44072723388672,0.4028071463108063,1.0,1.0
4458,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,79.42172241210938,0.14478346705436707,1.0,2.0
4459,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,35.44072723388672,0.4088343679904938,1.0,1.0
4460,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,73.36575317382812,0.721416711807251,1.0,2.0
4461,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,26.175491333007812,0.14746908843517303,1.0,1.0
4462,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,43.79601287841797,0.1279314011335373,1.0,1.0
4463,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,4,2 path,mixed,107.37840270996094,0.09416718780994415,1.0,2.0
4464,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,128.41322326660156,0.023459427058696747,1.0,2.0
4465,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,5,1 tip,0 no foreign neighbour,733.8246459960938,0.1460696905851364,1.0,14.0
4466,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,98.21560668945312,0.07846733927726746,1.0,2.0
4467,6,trolley,2.0,0.0,4562.0,1.0,261.0,1,1,3,2 path,1 all neighbours foreign,82.74087524414062,0.05635043978691101,1.0,2.0
4468,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,161.4864044189453,0.2818944752216339,1.0,3.0
4469,0,bus,4.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,702.2552490234375,0.15058033168315887,1.0,12.0
4470,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,71.35807037353516,0.21164697408676147,1.0,2.0
4471,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,37.1415901184082,0.20431019365787506,1.0,1.0
4472,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,95.69075775146484,0.18248659372329712,1.0,2.0
4473,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,34.21648406982422,0.21113155782222748,1.0,1.0
4474,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,95.69075775146484,0.18179380893707275,1.0,2.0
4475,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,122.3698959350586,0.17369471490383148,1.0,4.0
4476,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,156.4414520263672,0.02842111699283123,1.0,3.0
4477,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,95.5821304321289,0.2621980309486389,1.0,2.0
4478,0,bus,4.0,0.0,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,740.9976196289062,0.09234904497861862,1.0,12.0
4479,0,bus,0.0,0.0,4562.0,,3145.0,0,0,2,0 isolated,,46.5205192565918,0.15579621493816376,1.0,1.0
4480,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,62.90807342529297,0.3281041979789734,1.0,1.0
4481,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,35.90158462524414,0.16505706310272217,1.0,1.0
4482,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,71.74620056152344,0.12982222437858582,1.0,1.0
4483,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,61.225006103515625,0.1441931426525116,1.0,1.0
4484,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,22.241724014282227,0.12997740507125854,1.0,1.0
4485,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,28.934720993041992,0.19734804332256317,1.0,1.0
4486,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,177.80630493164062,0.15307992696762085,1.0,3.0
4487,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,30.19308090209961,0.19638900458812714,1.0,1.0
4488,0,bus,3.0,0.0,4562.0,0.6666666666666666,3145.0,0,0,5,3+ branch,mixed,554.1514282226562,0.09061719477176666,1.0,8.0
4489,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,297.48114013671875,0.11707963794469833,1.0,5.0
4490,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,226.37596130371094,0.0865568071603775,1.0,4.0
4491,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,355.2976989746094,0.1040133535861969,1.0,7.0
4492,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,174.50491333007812,0.0840025395154953,1.0,3.0
4493,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,2,3+ branch,0 no foreign neighbour,84.0539321899414,0.1054123118519783,1.0,2.0
4494,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,3,2 path,1 all neighbours foreign,275.1995849609375,0.10891733318567276,1.0,4.0
4495,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,29.891128540039062,0.10778958350419998,1.0,1.0
4496,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,141.7532958984375,0.10512878745794296,1.0,4.0
4497,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,111.86217498779297,0.1036408469080925,1.0,3.0
4498,0,bus,3.0,0.6666666865348816,4562.0,1.0,3145.0,0,0,5,3+ branch,1 all neighbours foreign,934.5053100585938,0.14008018374443054,1.0,18.0
4499,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,180.7048797607422,0.2611479163169861,1.0,4.0
4500,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,275.1995849609375,0.10854472219944,1.0,4.0
4501,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,235.76657104492188,0.10829659551382065,1.0,3.0
4502,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,84.0539321899414,0.10119322687387466,1.0,2.0
4503,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,89.92105865478516,0.17172740399837494,1.0,1.0
4504,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,379.75750732421875,0.10376188904047012,2.0,7.0
4505,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,295.7449645996094,0.07349968701601028,1.0,4.0
4506,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,145.7701416015625,0.15931151807308197,1.0,4.0
4507,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,159.2790069580078,0.16102485358715057,1.0,3.0
4508,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,112.9832763671875,0.15465553104877472,1.0,3.0
